,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,rooms,bus_stop,subway,park,school,police,hospital,parrilla,gimnasio,sum,pileta,hidromasaje,vigilancia,playrooom,cancha,solarium,al_frente,nuevo,lavadero,aire,calefaccion,luminoso,garage,balcon,baulera,terraza
6436,950000.0,402.0,284.0,2363.1840796019897,3345.070422535212,6.0,5.0,0.0,2.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
6444,148000.0,50.0,50.0,2960.0,2960.0,3.0,9.0,0.0,1.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0
6447,148000.0,52.0,49.0,2846.1538461538453,3020.4081632653056,3.0,7.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
6449,500000.0,148.0,145.0,3378.3783783783783,3448.2758620689656,3.0,7.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
6458,1400000.0,460.0,283.0,3043.478260869565,4946.996466431096,5.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6459,350000.0,98.0,53.0,3571.4285714285716,6603.773584905661,2.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6460,370000.0,74.0,67.0,5000.0,5522.3880597014895,3.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6464,185000.0,70.0,60.0,2642.857142857143,3083.333333333333,2.0,12.0,0.0,2.0,4.0,0.0,0.0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
6472,840000.0,181.0,171.0,4640.883977900552,4912.280701754386,4.0,7.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
6485,1500000.0,610.0,500.0,2459.016393442623,3000.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1
6488,324000.0,120.0,120.0,2700.0,2700.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
6491,340000.0,125.0,125.0,2720.0,2720.0,4.0,13.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
6493,350000.0,120.0,120.0,2916.666666666666,2916.666666666666,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
6501,277900.0,97.0,82.0,2864.948453608248,3389.0243902439024,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
6518,140095.0,45.0,41.0,3113.222222222222,3416.9512195121947,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
6521,171049.0,51.0,43.0,3353.901960784314,3977.883720930232,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
6523,177958.0,51.0,43.0,3489.372549019608,4138.558139534884,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
6524,181517.0,51.0,43.0,3559.1568627450984,4221.325581395349,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
6525,151595.0,48.0,45.0,3158.229166666666,3368.777777777778,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
6526,157719.0,48.0,45.0,3285.8125,3504.866666666667,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
6527,144186.0,41.0,41.0,3516.731707317073,3516.731707317073,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
6528,164148.0,45.0,45.0,3647.733333333333,3647.733333333333,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
6530,250000.0,91.0,91.0,2747.2527472527468,2747.2527472527468,4.0,3.0,0.0,0.0,3.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
6532,395000.0,170.0,136.0,2323.5294117647063,2904.4117647058824,5.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
6534,150000.0,62.0,58.0,2419.3548387096776,2586.2068965517237,3.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0
6537,112000.0,45.0,45.0,2488.8888888888887,2488.8888888888887,2.0,13.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6540,115000.0,40.0,34.0,2875.0,3382.3529411764707,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
6548,420000.0,118.0,109.0,3559.322033898305,3853.211009174312,4.0,5.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0
6549,228000.0,110.0,102.0,2072.7272727272725,2235.294117647059,3.0,14.0,0.0,2.0,1.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0
6560,780000.0,298.0,252.0,2617.44966442953,3095.238095238096,8.0,6.0,1.0,1.0,3.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1
6577,229000.0,77.0,65.0,2974.025974025974,3523.0769230769233,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
6593,149000.0,66.0,66.0,2257.575757575757,2257.575757575757,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6597,99000.0,37.0,37.0,2675.675675675676,2675.675675675676,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
6600,680000.0,403.0,353.0,1687.3449131513648,1926.345609065156,5.0,17.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
6601,680000.0,403.0,353.0,1687.3449131513648,1926.345609065156,4.0,17.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
6602,680000.0,403.0,353.0,1687.3449131513648,1926.345609065156,5.0,17.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0
6648,169000.0,59.0,54.0,2864.406779661017,3129.6296296296296,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0
6650,2490000.0,430.0,330.0,5790.697674418605,7545.454545454545,5.0,8.0,0.0,2.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1
6652,565000.0,202.0,170.0,2797.0297029702974,3323.529411764706,4.0,10.0,0.0,6.0,0.0,0.0,1.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0
6654,158000.0,59.0,54.0,2677.9661016949153,2925.925925925926,3.0,5.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
6677,220000.0,91.0,83.0,2417.5824175824177,2650.602409638554,3.0,8.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
6680,300000.0,128.0,128.0,2343.75,2343.75,4.0,6.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
6756,1190000.0,175.0,165.0,6800.0,7212.121212121212,4.0,14.0,0.0,3.0,1.0,0.0,0.0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1
6786,227000.0,82.0,78.0,2768.292682926829,2910.2564102564093,3.0,7.0,0.0,1.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
6799,175000.0,61.0,61.0,2868.852459016393,2868.852459016393,4.0,3.0,0.0,5.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
6809,890000.0,300.0,265.0,2966.666666666666,3358.4905660377362,5.0,7.0,0.0,2.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6844,110000.0,42.0,38.0,2619.0476190476197,2894.7368421052643,1.0,5.0,0.0,2.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
6847,167000.0,67.0,67.0,2492.537313432836,2492.537313432836,2.0,12.0,1.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1
6859,860000.0,224.0,224.0,3839.285714285714,3839.285714285714,4.0,3.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
6868,149000.0,51.0,45.0,2921.5686274509803,3311.1111111111113,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6872,440000.0,179.0,119.0,2458.100558659217,3697.478991596639,3.0,9.0,1.0,0.0,1.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
6897,490000.0,179.0,163.0,2737.430167597765,3006.134969325153,4.0,13.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
6903,220000.0,61.0,54.0,3606.5573770491796,4074.074074074074,3.0,13.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
6917,890000.0,300.0,265.0,2966.666666666666,3358.4905660377362,5.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
6918,890000.0,300.0,265.0,2966.666666666666,3358.4905660377362,5.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
6929,138000.0,37.0,34.0,3729.7297297297296,4058.8235294117653,2.0,10.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0
6932,175000.0,56.0,50.0,3125.0,3500.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6967,84000.0,34.0,34.0,2470.5882352941176,2470.5882352941176,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6976,378000.0,116.0,111.0,3258.6206896551726,3405.4054054054054,3.0,14.0,0.0,1.0,2.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
7002,600000.0,280.0,280.0,2142.8571428571427,2142.8571428571427,6.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
7016,850000.0,160.0,160.0,5312.5,5312.5,3.0,9.0,0.0,6.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0
7050,125000.0,45.0,41.0,2777.777777777778,3048.780487804879,1.0,7.0,1.0,4.0,1.0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
7051,870000.0,147.0,147.0,5918.367346938776,5918.367346938776,4.0,20.0,1.0,4.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
7078,300000.0,149.0,127.0,2013.4228187919464,2362.2047244094488,4.0,10.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0
7087,275000.0,94.0,94.0,2925.531914893617,2925.531914893617,4.0,12.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
7090,108700.0,36.0,32.0,3019.4444444444453,3396.875,1.0,9.0,0.0,0.0,4.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
7091,108900.0,36.0,32.0,3025.0,3403.125,1.0,9.0,0.0,0.0,4.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
7092,338500.0,98.0,90.0,3454.0816326530608,3761.111111111111,4.0,9.0,0.0,0.0,4.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
7093,350000.0,113.0,93.0,3097.345132743363,3763.440860215054,4.0,9.0,0.0,0.0,4.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
7094,362400.0,135.0,70.0,2684.444444444445,5177.142857142857,3.0,9.0,0.0,0.0,4.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
7095,250000.0,70.0,63.0,3571.4285714285716,3968.2539682539677,3.0,9.0,0.0,0.0,4.0,0.0,0.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
7098,189000.0,58.0,55.0,3258.6206896551726,3436.3636363636365,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
7100,100000.0,55.0,55.0,1818.1818181818185,1818.1818181818185,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7109,295000.0,75.0,70.0,3933.333333333334,4214.285714285715,3.0,5.0,0.0,4.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
7112,298000.0,106.0,98.0,2811.3207547169814,3040.816326530612,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0
7167,560000.0,310.0,310.0,1806.4516129032247,1806.4516129032247,7.0,13.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1
7195,635000.0,179.0,171.0,3547.486033519553,3713.450292397661,3.0,7.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
7197,170000.0,81.0,76.0,2098.7654320987654,2236.842105263158,2.0,12.0,1.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
7201,100000.0,44.0,42.0,2272.7272727272725,2380.952380952381,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0
7209,92000.0,35.0,32.0,2628.5714285714284,2875.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
7250,105000.0,42.0,37.0,2500.0,2837.837837837838,2.0,8.0,0.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
7261,225000.0,84.0,75.0,2678.5714285714284,3000.0,2.0,9.0,0.0,0.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1
7309,355000.0,134.0,121.0,2649.253731343284,2933.884297520661,4.0,13.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
7310,415000.0,76.0,70.0,5460.526315789473,5928.571428571428,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0
7353,105000.0,37.0,32.0,2837.837837837838,3281.25,2.0,9.0,1.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7359,160000.0,46.0,44.0,3478.2608695652175,3636.363636363637,2.0,8.0,0.0,2.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7360,250000.0,91.0,88.0,2747.2527472527468,2840.909090909091,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
7361,250000.0,91.0,88.0,2747.2527472527468,2840.909090909091,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
7362,295000.0,126.0,119.0,2341.269841269841,2478.991596638656,5.0,11.0,0.0,6.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0
7363,180000.0,77.0,68.0,2337.662337662337,2647.0588235294117,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
7381,185000.0,41.0,37.0,4512.195121951218,5000.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
7390,398000.0,166.0,146.0,2397.590361445783,2726.027397260274,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7391,79000.0,32.0,27.0,2468.75,2925.925925925926,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7393,119000.0,58.0,54.0,2051.7241379310344,2203.703703703704,2.0,10.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
7395,155000.0,62.0,38.0,2500.0,4078.947368421053,2.0,16.0,0.0,3.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
7399,145000.0,57.0,54.0,2543.859649122807,2685.1851851851848,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
7403,195000.0,65.0,57.0,3000.0,3421.052631578948,3.0,6.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0
7405,96000.0,35.0,33.0,2742.857142857143,2909.090909090909,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
7419,219000.0,63.0,55.0,3476.190476190476,3981.818181818182,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1
7424,395000.0,155.0,125.0,2548.387096774193,3160.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0
7436,580000.0,158.0,144.0,3670.886075949367,4027.777777777778,4.0,2.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0
7441,390000.0,120.0,113.0,3250.0,3451.3274336283184,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
7500,122000.0,37.0,37.0,3297.2972972972966,3297.2972972972966,1.0,11.0,0.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7513,220000.0,86.0,81.0,2558.139534883721,2716.049382716049,3.0,6.0,0.0,2.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0
7516,620000.0,233.0,233.0,2660.9442060085835,2660.9442060085835,7.0,16.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
7526,198000.0,60.0,54.0,3300.0,3666.666666666666,2.0,15.0,1.0,0.0,3.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1
7527,95000.0,40.0,35.0,2375.0,2714.285714285714,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1
7529,174500.0,68.0,62.0,2566.1764705882347,2814.5161290322585,4.0,13.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0
7532,115000.0,46.0,42.0,2500.0,2738.095238095238,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7533,225000.0,84.0,75.0,2678.5714285714284,3000.0,3.0,20.0,1.0,4.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1
7536,600000.0,182.0,176.0,3296.703296703297,3409.090909090909,4.0,17.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7555,168000.0,61.0,61.0,2754.098360655738,2754.098360655738,4.0,3.0,0.0,5.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7561,98500.0,31.0,28.0,3177.4193548387098,3517.857142857143,1.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7563,250000.0,173.0,87.0,1445.086705202312,2873.563218390805,4.0,6.0,0.0,3.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7572,305000.0,127.0,108.0,2401.574803149607,2824.074074074074,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
7578,420000.0,138.0,126.0,3043.478260869565,3333.333333333333,4.0,20.0,1.0,4.0,0.0,0.0,0.0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,1,1
7583,600000.0,182.0,176.0,3296.703296703297,3409.090909090909,4.0,17.0,0.0,3.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7587,90000.0,36.0,36.0,2500.0,2500.0,2.0,7.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7588,285000.0,123.0,87.0,2317.0731707317073,3275.8620689655168,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0
7589,394000.0,122.0,122.0,3229.5081967213123,3229.5081967213123,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7590,424764.0,122.0,122.0,3481.6721311475408,3481.6721311475408,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7591,380115.0,131.0,115.0,2901.641221374046,3305.347826086957,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7592,484118.0,172.0,144.0,2814.639534883721,3361.930555555556,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7593,206938.0,57.0,57.0,3630.4912280701756,3630.4912280701756,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7594,120808.0,37.0,37.0,3265.081081081081,3265.081081081081,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7595,411691.0,122.0,122.0,3374.516393442623,3374.516393442623,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7596,446498.0,168.0,99.0,2657.7261904761904,4510.080808080808,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
7597,394000.0,122.0,122.0,3229.5081967213123,3229.5081967213123,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7598,338802.0,100.0,100.0,3388.02,3388.02,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7599,349560.0,100.0,100.0,3495.6,3495.6,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7600,584510.0,161.0,161.0,3630.496894409938,3630.496894409938,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7604,315000.0,125.0,114.0,2520.0,2763.157894736842,4.0,9.0,0.0,3.0,2.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0
7605,870000.0,324.0,300.0,2685.1851851851848,2900.0,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0
7640,130000.0,39.0,35.0,3333.333333333333,3714.285714285714,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1
7641,1900000.0,390.0,390.0,4871.794871794872,4871.794871794872,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1
7661,260000.0,86.0,86.0,3023.255813953489,3023.255813953489,3.0,10.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1
7663,360000.0,95.0,90.0,3789.4736842105267,4000.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0
7683,530000.0,205.0,205.0,2585.365853658537,2585.365853658537,4.0,4.0,0.0,1.0,2.0,0.0,0.0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1
7731,250000.0,91.0,86.0,2747.2527472527468,2906.9767441860467,4.0,3.0,0.0,0.0,3.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
7748,265000.0,98.0,63.0,2704.0816326530608,4206.349206349207,3.0,20.0,1.0,4.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
7812,89000.0,35.0,35.0,2542.857142857143,2542.857142857143,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
