,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,rooms,bus_stop,subway,park,school,police,hospital,parrilla,gimnasio,sum,pileta,hidromasaje,vigilancia,playrooom,cancha,solarium,al_frente,nuevo,lavadero,aire,calefaccion,luminoso,garage,balcon,baulera,terraza,Almagro,Barrio Norte,Belgrano,Caballito,Flores,Palermo,Recoleta,San Telmo,Villa Crespo,Villa Urquiza
14416,-34.5895459,-58.39736360000001,185000.0,48.0,40.0,3854.166666666666,4625.0,2.0,17.0,0.0,2.0,4.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
14417,-34.5804947,-58.48959059999999,276000.0,87.0,80.0,3172.4137931034484,3450.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
14418,-34.562172,-58.4593817,148000.0,49.0,49.0,3020.4081632653056,3020.4081632653056,3.0,9.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14419,-34.575278000000004,-58.48320699999999,88000.0,43.0,43.0,2046.5116279069766,2046.5116279069766,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
14420,-34.568882,-58.435979,438000.0,182.0,182.0,2406.5934065934066,2406.5934065934066,4.0,16.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
14421,-34.615821000000004,-58.37143100000001,85000.0,38.0,38.0,2236.842105263158,2236.842105263158,2.0,8.0,0.0,6.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14422,-34.5876013,-58.4181041,230000.0,92.0,88.0,2500.0,2613.6363636363635,3.0,7.0,0.0,3.0,3.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
14423,-34.612280299999995,-58.44328960000001,175000.0,62.0,62.0,2822.5806451612902,2822.5806451612902,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14424,-34.609587135700004,-58.427669546000004,135000.0,43.0,43.0,3139.534883720931,3139.534883720931,2.0,1.0,0.0,0.0,5.0,0.0,0.0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
14425,-34.5620844,-58.4566864,173000.0,73.0,67.0,2369.8630136986303,2582.089552238806,3.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
14426,-34.5841248,-58.4004389,325000.0,147.0,147.0,2210.8843537414964,2210.8843537414964,5.0,14.0,0.0,6.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14427,-34.5652496,-58.492958400000006,125000.0,61.0,41.0,2049.180327868853,3048.780487804879,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14428,-34.590305900000004,-58.4358706,82000.0,32.0,32.0,2562.5,2562.5,2.0,12.0,0.0,1.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14429,-34.5773937,-58.4295757,220000.0,75.0,72.0,2933.333333333333,3055.555555555556,3.0,15.0,0.0,2.0,1.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14430,-34.59166870000001,-58.3879882,630000.0,224.0,194.0,2812.5,3247.4226804123714,5.0,4.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14431,-34.5895459,-58.39736360000001,300000.0,90.0,90.0,3333.333333333333,3333.333333333333,3.0,17.0,0.0,2.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14432,-34.6194646,-58.4366674,160000.0,60.0,60.0,2666.6666666666665,2666.6666666666665,3.0,17.0,1.0,1.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14433,-34.6110583,-58.4201892,160000.0,60.0,60.0,2666.6666666666665,2666.6666666666665,3.0,12.0,1.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14434,-34.637483700000004,-58.46014520000001,160000.0,60.0,60.0,2666.6666666666665,2666.6666666666665,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14435,-34.5976786,-58.4430195,160000.0,60.0,60.0,2666.6666666666665,2666.6666666666665,3.0,6.0,0.0,0.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14436,-34.616902100000004,-58.4445245,210000.0,92.0,92.0,2282.608695652174,2282.608695652174,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
14437,-34.5815865407,-58.414990153199994,498000.0,160.0,150.0,3112.5,3320.0,4.0,10.0,0.0,3.0,3.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
14438,-34.619541,-58.4182339,45000.0,21.0,21.0,2142.8571428571427,2142.8571428571427,1.0,8.0,0.0,0.0,2.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
14439,-34.6202587743,-58.4181078058,69000.0,33.0,30.0,2090.909090909091,2300.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
14440,-34.6202599218,-58.4181426983,79999.0,43.0,30.0,1860.441860465116,2666.633333333333,1.0,5.0,0.0,0.0,2.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
14441,-34.619541,-58.4182339,97000.0,44.0,41.0,2204.5454545454545,2365.853658536585,2.0,8.0,0.0,0.0,2.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
14442,-34.59133610000001,-58.3893309,1300000.0,344.0,194.0,3779.069767441861,6701.030927835051,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
14443,-34.5994602,-58.4424132,130000.0,62.0,59.0,2096.7741935483873,2203.3898305084745,3.0,5.0,0.0,0.0,5.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14444,-34.612280299999995,-58.44328960000001,185000.0,62.0,62.0,2983.870967741936,2983.870967741936,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14445,-34.5895459,-58.39736360000001,2100000.0,389.0,337.0,5398.457583547558,6231.454005934718,4.0,17.0,0.0,2.0,4.0,0.0,0.0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
14446,-34.58405379999999,-58.4346066,180000.0,70.0,62.0,2571.428571428572,2903.225806451613,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14447,-34.58405379999999,-58.4346066,180000.0,70.0,62.0,2571.428571428572,2903.225806451613,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14448,-34.5916465,-58.407143700000006,60000.0,18.0,18.0,3333.333333333333,3333.333333333333,1.0,13.0,1.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14449,-34.589879700000004,-58.4008861,279000.0,90.0,90.0,3100.0,3100.0,3.0,4.0,0.0,2.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14450,-34.6231261847,-58.432028896300004,298000.0,182.0,126.0,1637.3626373626373,2365.079365079365,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
14451,-34.5774367,-58.4023568,720000.0,185.0,100.0,3891.891891891892,7200.0,3.0,4.0,0.0,3.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
14452,-34.5976786,-58.4430195,166007.68,53.0,43.0,3132.2203773584906,68837.20930232559,2.0,6.0,0.0,0.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14453,-34.5739698,-58.4229143,650000.0,198.0,198.0,3282.828282828283,3282.828282828283,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0
14454,-34.6114626,-58.43885690000001,152000.0,57.0,50.0,2666.6666666666665,3040.0,3.0,6.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14455,-34.6233955,-58.4408777,250000.0,122.0,68.0,2049.180327868853,3676.470588235294,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
14456,-34.593081813898024,-58.40055426231589,90000.0,30.0,30.0,3000.0,3000.0,2.0,6.0,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14457,-34.580455,-58.490938,127000.0,49.0,49.0,2591.8367346938776,2591.8367346938776,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14458,-34.5889947298,-58.4051819536,123000.0,25.0,25.0,4920.0,4920.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14459,-34.552828000000005,-58.451272,333630.0,72.0,72.0,4633.75,4633.75,2.0,8.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
14460,-34.5763970395,-58.4682023344,155000.0,68.0,65.0,2279.4117647058824,2384.615384615385,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
14461,-34.5938809,-58.379299,83790.0,22.0,22.0,3808.636363636364,3808.636363636364,1.0,18.0,1.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14462,-34.5938809,-58.379299,82688.0,24.0,24.0,3445.333333333333,3445.333333333333,1.0,18.0,1.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14463,-34.598147,-58.411787,170000.0,59.0,79.0,2881.35593220339,2151.8987341772154,3.0,9.0,0.0,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
14464,-34.5968158,-58.415647,110000.0,38.0,42.0,2894.7368421052643,2619.0476190476197,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14465,-34.582397,-58.40939300000001,385000.0,158.0,158.0,2436.7088607594933,2436.7088607594933,4.0,12.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
14466,-34.626075,-58.377764,79900.0,64.0,64.0,1248.4375,1248.4375,3.0,1.0,0.0,2.0,1.0,0.0,0.0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
14467,-34.614526,-58.463788,112000.0,57.0,57.0,1964.9122807017545,1964.9122807017545,3.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
14468,-34.612351000000004,-58.441391,70000.0,35.0,35.0,2000.0,2000.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14469,-34.596286,-58.412687,450000.0,167.0,167.0,2694.6107784431133,2694.6107784431133,5.0,11.0,0.0,1.0,4.0,0.0,2.0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
14470,-34.556689,-58.447695,460000.0,158.0,158.0,2911.392405063292,2911.3924050632922,4.0,9.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
14471,-34.6265,-58.443372,204900.0,78.0,78.0,2626.923076923077,2626.923076923077,3.0,2.0,0.0,0.0,3.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
14472,-34.597679,-58.44301899999999,310000.0,119.0,119.0,2605.0420168067226,2605.0420168067226,4.0,6.0,0.0,0.0,4.0,1.0,0.0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
14473,-34.6265,-58.443372,313500.0,123.0,123.0,2548.7804878048787,2548.780487804879,4.0,2.0,0.0,0.0,3.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
14474,-34.551281,-58.45261899999999,268000.0,94.0,94.0,2851.0638297872338,2851.0638297872333,3.0,7.0,0.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
14475,-34.59742,-58.43304499999999,145000.0,71.0,71.0,2042.2535211267605,2042.2535211267605,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14476,-34.6265,-58.443372,550000.0,188.0,188.0,2925.531914893617,2925.531914893617,4.0,2.0,0.0,0.0,3.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
14477,-34.576961,-58.482501,79900.0,20.0,20.0,3995.0,3995.0,2.0,8.0,1.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
14478,-34.585065,-58.441579,175000.0,61.0,61.0,2868.852459016393,2868.852459016393,3.0,3.0,0.0,1.0,2.0,0.0,0.0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
14479,-34.585412,-58.43977099999999,195000.0,52.0,52.0,3750.0,3750.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
14480,-34.595893,-58.393664,299999.0,118.0,118.0,2542.364406779661,2542.364406779661,3.0,13.0,0.0,2.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
14481,-34.591857,-58.425497,90000.0,32.0,32.0,2812.5,2812.5,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14482,-34.597773,-58.448669,92400.0,33.0,33.0,2800.0,2800.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
14483,-34.62845,-58.42688100000001,299000.0,148.0,148.0,2020.2702702702704,2020.2702702702704,4.0,3.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
14484,-34.616332,-58.40937,86000.0,45.0,45.0,1911.111111111111,1911.111111111111,2.0,10.0,0.0,1.0,3.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14485,-34.621817,-58.444841,185000.0,88.0,88.0,2102.2727272727275,2102.2727272727275,4.0,12.0,0.0,1.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14486,-34.611259000000004,-58.447073,169900.0,85.0,85.0,1998.8235294117649,1998.8235294117649,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
14487,-34.622839,-58.45519399999999,137500.0,46.0,46.0,2989.1304347826085,2989.1304347826085,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14488,-34.616853000000006,-58.44564,85000.0,35.0,35.0,2428.5714285714284,2428.5714285714284,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
14489,-34.589128,-58.407784,220000.0,107.0,107.0,2056.0747663551397,2056.07476635514,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
14490,-34.591960469780425,-58.395291958100565,260000.0,55.0,55.0,4727.272727272727,4727.272727272727,2.0,8.0,0.0,0.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
14491,-34.577486,-58.423169,760000.0,145.0,145.0,5241.379310344828,5241.379310344828,3.0,7.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
14492,-34.61873194927685,-58.44300697655879,69000.0,36.0,36.0,1916.666666666667,1916.666666666667,2.0,4.0,0.0,4.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
14493,-34.555440999999995,-58.450287,159000.0,59.0,59.0,2694.915254237288,2694.915254237288,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
14494,-34.59441,-58.381176,250000.0,72.0,72.0,3472.222222222222,3472.222222222222,3.0,12.0,0.0,13.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
14495,-34.605413,-58.45499,86400.0,40.0,40.0,2160.0,2160.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0
14496,-34.592264,-58.432003,175000.0,70.0,70.0,2500.0,2500.0,4.0,7.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
14497,-34.620866,-58.46550500000001,91000.0,42.0,42.0,2166.6666666666665,2166.6666666666665,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
14498,-34.590540999999995,-58.435872,196000.0,51.0,51.0,3843.137254901961,3843.137254901961,2.0,10.0,0.0,1.0,4.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
14499,-34.603241,-58.432833,116000.0,58.0,58.0,2000.0,2000.0,3.0,14.0,1.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
14500,-34.594533,-58.447437,195000.0,94.0,94.0,2074.468085106383,2074.468085106383,5.0,7.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
14501,-34.620866,-58.465548,182000.0,80.0,80.0,2275.0,2275.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
14502,-34.554184,-58.436424,170000.0,40.0,40.0,4250.0,4250.0,1.0,7.0,0.0,8.0,0.0,1.0,0.0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
14503,-34.552828000000005,-58.451272,343563.0,75.0,75.0,4580.84,4580.84,2.0,8.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
14504,-34.5808658,-58.43840649999999,114000.0,36.0,36.0,3166.666666666666,3166.666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
14505,-34.595054299999994,-58.39203199999999,83000.0,34.0,22.0,2441.1764705882347,3772.727272727273,1.0,11.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14506,-34.5786355,-58.4138899,345000.0,80.0,80.0,4312.5,4312.5,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
14507,-34.5786355,-58.4138899,345000.0,80.0,80.0,4312.5,4312.5,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
14508,-34.5794025,-58.4112428,890000.0,213.0,195.0,4178.403755868545,4564.102564102564,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
14509,-34.5945074,-58.387136100000006,430000.0,145.0,145.0,2965.5172413793102,2965.5172413793102,5.0,18.0,0.0,1.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
14510,-34.6209278,-58.44587360000001,82000.0,40.0,35.0,2050.0,2342.857142857143,2.0,9.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
14511,-34.6125888,-58.4134286,170000.0,85.0,85.0,2000.0,2000.0,3.0,6.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
14512,-34.595643,-58.4096159,265000.0,112.0,110.0,2366.0714285714284,2409.090909090909,4.0,4.0,0.0,2.0,7.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
14513,-34.62069,-58.444768,120000.0,51.0,51.0,2352.9411764705883,2352.9411764705883,3.0,9.0,0.0,3.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
14514,-34.626988,-58.454875,420000.0,238.0,186.0,1764.7058823529412,2258.064516129032,5.0,25.0,1.0,0.0,2.0,1.0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0
14515,-34.586443200000005,-58.4389573,165000.0,53.0,49.0,3113.2075471698113,3367.3469387755104,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14516,-34.626039,-58.44645,210000.0,67.0,67.0,3134.3283582089557,3134.328358208956,3.0,2.0,0.0,0.0,2.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
14517,-34.561725,-58.462465,120000.0,49.0,49.0,2448.9795918367345,2448.9795918367345,2.0,10.0,0.0,0.0,3.0,0.0,0.0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14518,-34.622755,-58.463917,119000.0,41.0,41.0,2902.439024390244,2902.439024390244,2.0,5.0,0.0,0.0,3.0,0.0,0.0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
14519,-34.578161,-58.438536,158000.0,48.0,48.0,3291.666666666666,3291.666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
