,Unnamed: 0.1,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,rooms,bus_stop,subway,park,school,police,hospital,Almagro,Barrio Norte,Belgrano,Caballito,Flores,Palermo,Recoleta,San Telmo,Villa Crespo,Villa Urquiza,_parrilla,_gimnasio,_sum,_pileta,_hidromasaje,_vigilancia,_playrooom,_cancha,_solarium,_al_frente,_nuevo?,_lavadero,_aire,_calefaccion,_luminoso,_garage,_balcon,_baulera,_terraza
10481,80657,123901.0,49.0,41.0,2528.591836734694,3021.9756097560976,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
10482,80671,125389.0,49.0,41.0,2558.959183673469,3058.268292682927,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
10483,80673,560000.0,92.0,88.0,6086.95652173913,6363.636363636364,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
10484,80679,375000.0,64.0,54.0,5859.375,6944.444444444444,2.0,1.0,0.0,1.0,4.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1
10485,80682,130000.0,60.0,60.0,2166.6666666666665,2166.6666666666665,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
10486,80686,126877.0,49.0,41.0,2589.326530612245,3094.560975609756,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
10488,80693,134400.0,61.0,58.0,2203.27868852459,2317.2413793103447,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
10489,80703,128365.0,49.0,41.0,2619.693877551021,3130.853658536585,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0
10490,80708,97200.0,46.0,43.0,2113.043478260869,2260.4651162790697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
10491,80715,126916.0,52.0,46.0,2440.692307692308,2759.043478260869,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
10492,80717,160000.0,92.0,70.0,1739.1304347826087,2285.714285714286,3.0,6.0,0.0,0.0,1.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10493,80726,88000.0,45.0,42.0,1955.555555555556,2095.2380952380954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
10494,80732,128479.0,52.0,46.0,2470.75,2793.021739130435,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
10495,80740,210000.0,60.0,57.0,3500.0,3684.2105263157896,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
10496,80747,130042.0,52.0,46.0,2500.8076923076924,2827.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
10497,80761,131605.0,52.0,46.0,2530.865384615385,2860.978260869565,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
10498,80775,133480.0,52.0,46.0,2566.923076923077,2901.7391304347825,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
10499,80781,345000.0,120.0,90.0,2875.0,3833.333333333334,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
10500,80782,116000.0,45.0,42.0,2577.777777777778,2761.904761904762,1.0,13.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
10501,80792,135043.0,52.0,46.0,2596.980769230769,2935.717391304348,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
10502,80798,130000.0,75.0,65.0,1733.333333333333,2000.0,2.0,5.0,1.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
10503,80801,152000.0,55.0,50.0,2763.6363636363635,3040.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
10504,80808,290000.0,126.0,96.0,2301.5873015873017,3020.833333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
10505,80819,125000.0,37.0,33.0,3378.3783783783783,3787.878787878788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
10506,80820,270000.0,164.0,102.0,1646.341463414634,2647.0588235294117,5.0,13.0,1.0,1.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
10507,80826,128419.0,63.0,59.0,2038.3968253968253,2176.593220338983,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
10508,80831,375000.0,93.0,84.0,4032.2580645161293,4464.285714285715,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0
10509,80836,145000.0,57.0,40.0,2543.859649122807,3625.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
10510,80838,179000.0,85.0,76.0,2105.8823529411766,2355.263157894737,3.0,16.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
10511,80840,200200.0,59.0,59.0,3393.2203389830506,3393.2203389830506,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
10512,80843,136275.0,66.0,59.0,2064.7727272727275,2309.745762711864,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
10513,80851,430000.0,159.0,117.0,2704.4025157232704,3675.213675213675,5.0,22.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
10514,80858,207350.0,59.0,59.0,3514.406779661017,3514.406779661017,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
10515,80860,82499.0,40.0,36.0,2062.475,2291.6388888888887,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
10516,80867,115000.0,36.0,36.0,3194.4444444444453,3194.4444444444453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
10517,80871,214500.0,59.0,59.0,3635.593220338983,3635.593220338983,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
10518,80877,165000.0,73.0,65.0,2260.27397260274,2538.4615384615386,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10519,80883,87600.0,30.0,30.0,2920.0,2920.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
10520,80886,112000.0,46.0,40.0,2434.782608695652,2800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
10521,80887,118000.0,53.0,48.0,2226.4150943396226,2458.333333333333,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10522,80889,95000.0,74.0,66.0,1283.7837837837835,1439.3939393939395,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
10523,80898,130000.0,39.0,39.0,3333.333333333333,3333.333333333333,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10524,80901,96250.0,30.0,30.0,3208.3333333333335,3208.333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
10525,80915,156250.0,46.0,46.0,3396.7391304347825,3396.7391304347825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
10526,80921,265000.0,100.0,94.0,2650.0,2819.148936170213,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0
10527,80923,120000.0,65.0,65.0,1846.1538461538464,1846.1538461538464,2.0,2.0,0.0,3.0,2.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
10528,80925,123382.0,50.0,43.0,2467.64,2869.3488372093025,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10529,80926,84822.0,43.0,40.0,1972.6046511627908,2120.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10530,80933,142500.0,41.0,41.0,3475.609756097561,3475.609756097561,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
10531,80937,115000.0,58.0,58.0,1982.7586206896551,1982.7586206896551,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
10532,80939,180000.0,89.0,86.0,2022.4719101123599,2093.0232558139537,3.0,10.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1
10533,80941,85606.0,43.0,40.0,1990.8372093023252,2140.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10534,80943,127159.0,50.0,43.0,2543.18,2957.186046511628,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10535,80950,140000.0,59.0,59.0,2372.8813559322034,2372.8813559322034,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
10536,80953,174300.0,41.0,41.0,4251.219512195122,4251.219512195122,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
10537,80954,500000.0,110.0,107.0,4545.454545454545,4672.897196261682,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1
10538,80962,195000.0,87.0,74.0,2241.3793103448274,2635.135135135135,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10539,80963,74011.0,39.0,39.0,1897.7179487179485,1897.7179487179485,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
10540,80966,96000.0,45.0,41.0,2133.333333333333,2341.4634146341464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1
10541,80979,370000.0,112.0,102.0,3303.5714285714284,3627.450980392157,4.0,2.0,0.0,2.0,6.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
10542,80984,120000.0,45.0,45.0,2666.6666666666665,2666.6666666666665,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10543,80985,107454.0,55.0,52.0,1953.709090909091,2066.423076923077,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10544,80996,149000.0,56.0,52.0,2660.714285714286,2865.384615384615,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1
10545,81000,1550000.0,224.0,200.0,6919.642857142857,7750.0,7.0,8.0,0.0,2.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
10546,81001,125000.0,62.0,53.0,2016.1290322580649,2358.490566037736,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10547,81005,108917.0,59.0,52.0,1846.050847457627,2094.5576923076924,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
10548,81010,120914.0,51.0,40.0,2370.8627450980393,3022.85,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
10549,81012,780000.0,150.0,150.0,5200.0,5200.0,5.0,9.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0
10550,81015,1100000.0,400.0,325.0,2750.0,3384.615384615385,13.0,10.0,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1
10551,81017,105110.34,51.0,40.0,2060.9870588235294,46854.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
10552,81025,1100000.0,400.0,325.0,2750.0,3384.615384615385,13.0,4.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1
10553,81030,310000.0,100.0,88.0,3100.0,3522.7272727272725,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
10554,81031,135129.0,65.0,43.0,2078.9076923076927,3142.534883720931,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
10555,81033,185000.0,75.0,71.0,2466.6666666666665,2605.6338028169016,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10556,81034,100000.0,48.0,48.0,2083.333333333333,2083.333333333333,2.0,5.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10557,81035,140000.0,48.0,45.0,2916.666666666666,3111.1111111111113,2.0,8.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
10558,81042,117467.82,65.0,43.0,1807.1972307692306,48709.53488372093,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
10559,81050,85000.0,59.0,59.0,1440.677966101695,1440.677966101695,2.0,11.0,0.0,1.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
10560,81051,114000.0,37.0,34.0,3081.081081081081,3352.9411764705883,1.0,8.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
10561,81056,125550.0,54.0,40.0,2325.0,3138.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
10562,81058,400000.0,148.0,138.0,2702.7027027027025,2898.5507246376815,5.0,15.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
10563,81062,109153.97,54.0,40.0,2021.3698148148148,48656.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
10564,81065,150000.0,51.0,48.0,2941.1764705882347,3125.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
10565,81074,112000.0,40.0,37.0,2800.0,3027.027027027027,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10566,81078,145000.0,80.0,58.0,1812.5,2500.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1
10568,81085,1850000.0,392.0,380.0,4719.387755102041,4868.421052631579,13.0,3.0,0.0,1.0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0
10569,81095,260000.0,72.0,68.0,3611.111111111111,3823.529411764706,2.0,6.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0
10570,81101,92400.0,45.0,42.0,2053.333333333333,2200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
10571,81105,1200000.0,210.0,145.0,5714.2857142857165,8275.862068965518,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
10572,81106,179000.0,85.0,76.0,2105.8823529411766,2355.263157894737,3.0,16.0,0.0,1.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
10573,81108,400000.0,148.0,138.0,2702.7027027027025,2898.5507246376815,5.0,15.0,0.0,1.0,0.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
10574,81110,210000.0,95.0,59.0,2210.5263157894738,3559.322033898305,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
10575,81116,890000.0,320.0,300.0,2781.25,2966.666666666666,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1
10576,81118,100000.0,43.0,43.0,2325.581395348837,2325.581395348837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10577,81121,775000.0,275.0,260.0,2818.181818181818,2980.769230769231,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0
10578,81125,495000.0,176.0,164.0,2812.5,3018.292682926829,6.0,2.0,0.0,1.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
10579,81128,100500.0,45.0,42.0,2233.333333333333,2392.857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
10580,81129,115000.0,50.0,50.0,2300.0,2300.0,2.0,11.0,1.0,2.0,4.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
10581,81137,103500.0,45.0,42.0,2300.0,2464.285714285714,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
10583,81148,130000.0,47.0,47.0,2765.9574468085107,2765.9574468085107,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1
10584,81149,79900.0,25.0,24.0,3196.0,3329.166666666666,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
10585,81153,106800.0,45.0,42.0,2373.333333333333,2542.857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
10587,81160,195000.0,79.0,79.0,2468.354430379746,2468.354430379746,3.0,7.0,0.0,0.0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
10588,81163,107800.0,45.0,42.0,2395.555555555556,2566.6666666666665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
10589,81172,108800.0,45.0,42.0,2417.777777777778,2590.4761904761904,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
10590,81175,78000.0,42.0,42.0,1857.142857142857,1857.142857142857,1.0,17.0,1.0,0.0,2.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
10591,81180,142900.0,49.0,43.0,2916.326530612245,3323.255813953489,2.0,10.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
10592,81181,134400.0,61.0,58.0,2203.27868852459,2317.2413793103447,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10593,81183,715000.0,300.0,280.0,2383.333333333333,2553.5714285714284,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1
10594,81185,390000.0,119.0,104.0,3277.310924369748,3750.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0
10595,81191,135800.0,61.0,58.0,2226.2295081967213,2341.3793103448274,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
10596,81202,225000.0,68.0,68.0,3308.8235294117653,3308.8235294117653,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0
10597,81211,137200.0,61.0,58.0,2249.180327868853,2365.5172413793107,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
