,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,rooms,Almagro,Barrio Norte,Belgrano,Caballito,Flores,Palermo,Recoleta,San Telmo,Villa Crespo,Villa Urquiza,_parrilla,_gimnasio,_sum,_pileta,_hidromasaje,_vigilancia,_playrooom,_cancha,_solarium,_al_frente,_nuevo?,_lavadero,_aire,_calefaccion,_luminoso,_garage,_balcon,_baulera,_terraza
15297,170000.0,77.0,77.0,2207.7922077922076,2207.792207792208,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
15298,120000.0,47.0,47.0,2553.191489361702,2553.191489361701,2.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
15299,174000.0,67.0,67.0,2597.0149253731342,2597.0149253731342,3.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0
15300,410000.0,112.0,112.0,3660.714285714286,3660.714285714286,4.0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0
15301,130000.0,45.0,45.0,2888.8888888888887,2888.888888888889,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
15302,185000.0,70.0,70.0,2642.8571428571427,2642.857142857143,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
15303,244939.0,83.0,83.0,2951.0722891566265,52619.096385542165,2.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1
15304,199000.0,132.0,132.0,1507.5757575757575,1507.5757575757575,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
15305,530000.0,341.0,341.0,1554.2521994134897,1554.2521994134893,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1
15306,165000.0,60.0,60.0,2750.0,2750.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
15307,93000.0,42.0,42.0,2214.285714285714,2214.285714285714,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
15308,375000.0,125.0,125.0,3000.0,3000.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0
15309,270000.0,197.0,197.0,1370.5583756345177,1370.5583756345175,4.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1
15310,300000.0,51.0,51.0,5882.35294117647,5882.352941176468,2.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
15311,160000.0,81.0,81.0,1975.3086419753085,1975.3086419753085,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
15312,50000.0,20.0,20.0,2500.0,2500.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
15313,83000.0,39.0,39.0,2128.2051282051284,2128.2051282051284,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15314,254000.0,69.0,69.0,3681.159420289855,3681.1594202898546,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
15315,250000.0,62.0,54.0,4032.2580645161293,4629.62962962963,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0
15316,185000.0,43.0,36.0,4302.325581395349,5138.88888888889,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0
15317,220000.0,58.0,49.0,3793.103448275862,4489.7959183673465,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0
15318,118000.0,52.0,52.0,2269.230769230769,2269.230769230769,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
15319,250000.0,59.0,51.0,4237.28813559322,4901.960784313726,1.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1
15320,99800.0,38.0,38.0,2626.315789473684,2626.315789473684,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1
15321,189000.0,125.0,125.0,1512.0,1512.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15322,180000.0,107.0,107.0,1682.2429906542056,1682.2429906542056,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
15323,218000.0,119.0,119.0,1831.9327731092437,1831.9327731092442,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0
15324,139900.0,57.0,48.0,2454.3859649122805,2914.583333333333,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0
15325,250000.0,75.0,70.0,3333.333333333333,3571.4285714285716,3.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0
15326,220000.0,87.0,80.0,2528.735632183908,2750.0,4.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
15327,129000.0,68.0,63.0,1897.058823529412,2047.619047619048,3.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
15328,79000.0,50.0,50.0,1580.0,1580.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15329,292000.0,97.0,90.0,3010.309278350516,3244.4444444444453,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
15330,240000.0,100.0,100.0,2400.0,2400.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15331,164500.0,76.0,65.0,2164.4736842105262,2530.769230769231,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15332,119000.0,46.0,40.0,2586.9565217391305,2975.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15333,430000.0,127.0,110.0,3385.826771653544,3909.090909090909,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
15334,275000.0,117.0,111.0,2350.4273504273506,2477.477477477477,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15335,78506.0,26.0,23.0,3019.4615384615386,3413.304347826087,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0
15336,279000.0,90.0,90.0,3100.0,3100.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15337,340000.0,214.0,201.0,1588.7850467289718,1691.542288557214,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0
15338,209000.0,78.0,70.0,2679.4871794871797,2985.714285714286,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
15339,207000.0,52.0,52.0,3980.769230769231,3980.769230769231,2.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0
15340,276000.0,68.0,68.0,4058.8235294117653,4058.8235294117653,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0
15341,139000.0,90.0,90.0,1544.4444444444446,1544.4444444444446,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15342,50000.0,36.0,36.0,1388.888888888889,1388.888888888889,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
15343,50000.0,36.0,36.0,1388.888888888889,1388.888888888889,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
15344,169000.0,42.0,42.0,4023.809523809524,4023.809523809524,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0
15345,135000.0,71.0,45.0,1901.4084507042248,3000.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15346,179000.0,65.0,65.0,2753.8461538461547,2753.8461538461547,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15347,163000.0,76.0,69.0,2144.7368421052633,2362.31884057971,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
15348,420000.0,81.0,75.0,5185.185185185185,5600.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
15349,99000.0,65.0,62.0,1523.0769230769226,1596.774193548387,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
15350,289000.0,115.0,110.0,2513.043478260869,2627.2727272727275,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
15351,168000.0,85.0,85.0,1976.470588235294,1976.470588235294,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
15352,82156.0,44.0,38.0,1867.1818181818185,2162.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
15353,168000.0,85.0,85.0,1976.470588235294,1976.470588235294,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
15354,359000.0,110.0,100.0,3263.6363636363635,3590.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1
15355,90000.0,25.0,25.0,3600.0,3600.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
15356,990000.0,139.0,139.0,7122.302158273381,7122.302158273383,4.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0
15357,105000.0,30.0,30.0,3500.0,3500.0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
15358,105000.0,32.0,32.0,3281.25,3281.25,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
15359,127000.0,29.0,29.0,4379.310344827586,4379.310344827586,2.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0
15360,715000.0,255.0,215.0,2803.921568627451,3325.5813953488373,7.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
15361,89900.0,22.0,22.0,4086.3636363636365,4086.363636363637,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
15362,415000.0,173.0,156.0,2398.843930635838,2660.25641025641,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
15363,285000.0,115.0,110.0,2478.260869565217,2590.909090909091,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
15364,260000.0,91.0,91.0,2857.142857142857,2857.142857142857,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1
15365,240000.0,81.0,69.0,2962.962962962963,3478.2608695652175,3.0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0
15366,270000.0,105.0,100.0,2571.428571428572,2700.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
15368,64900.0,38.0,34.0,1707.8947368421052,1908.8235294117649,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15369,175000.0,88.0,80.0,1988.6363636363642,2187.5,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15370,89900.0,35.0,35.0,2568.5714285714284,2568.5714285714284,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
15372,88000.0,39.0,39.0,2256.4102564102564,2256.4102564102564,2.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0
15373,269000.0,80.0,80.0,3362.5,3362.5,4.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
15374,150000.0,74.0,74.0,2027.027027027027,2027.027027027027,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
15375,85000.0,40.0,40.0,2125.0,2125.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0
15377,85000.0,31.0,31.0,2741.935483870968,2741.935483870968,1.0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
15378,200000.0,50.0,50.0,4000.0,4000.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
15379,388000.0,161.0,161.0,2409.9378881987577,2409.9378881987577,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0
15380,795000.0,320.0,320.0,2484.375,2484.375,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0
15381,125000.0,72.0,72.0,1736.111111111111,1736.111111111111,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
15382,365000.0,97.0,97.0,3762.8865979381444,3762.886597938144,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0
15383,65000.0,26.0,26.0,2500.0,2500.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
15384,100000.0,40.0,40.0,2500.0,2500.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15385,169000.0,68.0,68.0,2485.294117647059,2485.294117647059,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
15386,105000.0,35.0,35.0,3000.0,3000.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1
15387,130000.0,49.0,49.0,2653.061224489796,2653.061224489796,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
15388,480000.0,163.0,163.0,2944.7852760736196,2944.78527607362,4.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
15389,140000.0,54.0,54.0,2592.5925925925926,2592.592592592593,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15390,225000.0,102.0,102.0,2205.8823529411766,2205.8823529411766,4.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
15391,168000.0,74.0,74.0,2270.2702702702704,2270.2702702702704,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
15392,259000.0,96.0,96.0,2697.9166666666665,2697.9166666666665,3.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1
15393,350000.0,190.0,190.0,1842.1052631578948,1842.1052631578948,6.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
15394,250000.0,92.0,92.0,2717.391304347826,2717.391304347826,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0
15395,99000.0,33.0,33.0,3000.0,3000.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
15396,135000.0,90.0,90.0,1500.0,1500.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
15397,110000.0,66.0,66.0,1666.6666666666667,1666.666666666667,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15398,520000.0,235.0,235.0,2212.7659574468084,2212.7659574468084,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
15399,500000.0,138.0,138.0,3623.1884057971015,3623.1884057971015,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
15400,535000.0,162.0,162.0,3302.4691358024693,3302.469135802469,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
15401,103802.0,45.0,45.0,2306.711111111111,2306.711111111111,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1
15402,81514.0,34.0,34.0,2397.470588235294,2397.4705882352937,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1
15403,89500.0,31.0,31.0,2887.0967741935483,2887.096774193549,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
15404,215279.0,63.0,63.0,3417.126984126984,3417.126984126984,2.0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
15405,127100.0,37.0,37.0,3435.135135135135,3435.135135135135,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15406,131200.0,37.0,37.0,3545.945945945946,3545.945945945946,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15407,139400.0,37.0,37.0,3767.5675675675675,3767.567567567568,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15408,128743.0,36.0,36.0,3576.1944444444443,3576.1944444444453,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15409,132896.0,36.0,36.0,3691.5555555555557,3691.555555555556,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15410,145355.0,36.0,36.0,4037.6388888888887,4037.638888888889,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15411,141202.0,36.0,36.0,3922.277777777778,3922.277777777778,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15412,129487.0,37.0,37.0,3499.6486486486488,3499.648648648649,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15413,133664.0,37.0,37.0,3612.5405405405404,3612.540540540541,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15414,146195.0,37.0,37.0,3951.2162162162163,3951.216216216216,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15415,150372.0,37.0,37.0,4064.108108108108,4064.108108108108,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15416,142018.0,37.0,37.0,3838.324324324324,3838.3243243243237,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15417,154622.0,33.0,33.0,4685.515151515152,4685.515151515152,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15418,199842.0,41.0,41.0,4874.195121951219,4874.195121951218,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
15419,280000.0,110.0,110.0,2545.4545454545455,2545.454545454545,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0
15420,595035.0,119.0,119.0,5000.294117647059,5000.294117647059,3.0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,1
15421,195000.0,75.0,75.0,2600.0,2600.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
15423,270000.0,105.0,100.0,2571.428571428572,2700.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
15424,110000.0,50.0,46.0,2200.0,2391.304347826087,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15425,119000.0,44.0,41.0,2704.5454545454545,2902.439024390244,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
15426,122000.0,45.0,45.0,2711.1111111111113,2711.1111111111113,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
15427,108000.0,45.0,41.0,2400.0,2634.1463414634145,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15428,65000.0,22.0,22.0,2954.5454545454545,2954.5454545454545,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15433,175000.0,49.0,46.0,3571.4285714285716,3804.347826086957,2.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15434,119000.0,37.0,34.0,3216.2162162162163,3500.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15435,116000.0,39.0,36.0,2974.358974358974,3222.222222222222,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15436,119000.0,46.0,34.0,2586.9565217391305,3500.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15437,465000.0,80.0,65.0,5812.5,7153.846153846153,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
15438,109000.0,38.0,33.0,2868.421052631579,3303.0303030303025,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0
15439,116000.0,38.0,33.0,3052.631578947369,3515.151515151515,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
15440,322000.0,109.0,94.0,2954.1284403669733,3425.531914893617,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1
15441,107000.0,38.0,33.0,2815.7894736842104,3242.4242424242425,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
15442,111000.0,38.0,33.0,2921.052631578948,3363.6363636363635,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
15443,380000.0,77.0,72.0,4935.0649350649355,5277.777777777777,3.0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0
15444,104000.0,47.0,40.0,2212.7659574468084,2600.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1
15445,87500.0,39.0,39.0,2243.589743589744,2243.589743589744,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1
15446,114000.0,53.0,40.0,2150.943396226415,2850.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1
15447,95500.0,45.0,38.0,2122.222222222222,2513.157894736842,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1
15448,106000.0,46.0,40.0,2304.3478260869565,2650.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1
15449,103500.0,45.0,39.0,2300.0,2653.846153846154,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1
15450,103500.0,46.0,40.0,2250.0,2587.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1
15451,99000.0,45.0,38.0,2200.0,2605.263157894737,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,1
